Day,Month,Year,Decade,Country,Record_Type,Latitude,Longitude,Coord_Uncertainty_m,Vitality,Quantity,Quantity_Type,Habitat,Verification,Reference,Notes,Translated_Notes,Dataset_Name,Dataset_Key,Publishing_Org_Key,Institution_Code,Institution_ID,Rights_Holder,Access_Rights,License,Database
30,4,2011,2010s,United Kingdom,Unknown,50.716667,-2.95,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
14,10,2011,2010s,United Kingdom,Unknown,50.71746,-2.947595,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
4,5,2011,2010s,United Kingdom,Unknown,50.7326958,-1.162512,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
8,9,2011,2010s,United Kingdom,HumanObservation,50.8038376,-0.95122035,1000,Unknown,Unknown,NA,Unknown,Accepted,NA,2; ;,NA,Conchological Society of Great Britain & Ireland: marine mollusc records,NA,NA,Conchological Society of Great Britain & Ireland,NA,Conchological Society of Great Britain & Ireland,NA,CC-BY-NC,NBNAtlas
8,9,2011,2010s,United Kingdom,Observation,50.803838,-0.95122,1000,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e45ea07f-d054-4129-9552-f0c9e6af4019,dccfcdcf-d272-45c8-85cb-e3dbf18b8a34,Conchological Society of Great Britain & Ireland,NA,Conchological Society of Great Britain & Ireland,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
8,9,2011,2010s,United Kingdom,Observation,50.821429,-0.908236,1000,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e45ea07f-d054-4129-9552-f0c9e6af4019,dccfcdcf-d272-45c8-85cb-e3dbf18b8a34,Conchological Society of Great Britain & Ireland,NA,Conchological Society of Great Britain & Ireland,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
8,9,2011,2010s,United Kingdom,HumanObservation,50.82142904,-0.908235866,1000,Unknown,Unknown,NA,Unknown,Accepted,NA,4; ;,NA,Conchological Society of Great Britain & Ireland: marine mollusc records,NA,NA,Conchological Society of Great Britain & Ireland,NA,Conchological Society of Great Britain & Ireland,NA,CC-BY-NC,NBNAtlas
14,6,2011,2010s,United Kingdom,Unknown,51.0293653,-4.265975,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
16,10,2011,2010s,United Kingdom,Observation,51.11335,1.314937,70.7,Unknown,Unknown,NA,Littoral/Sublittoral,Accepted,NA,NA,NA,NA,52422715-c1db-40a0-ba16-b84a295d248a,5d662340-07fa-41b7-a3fc-e2e63ca50800,Seasearch,NA,Seasearch,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
16,10,2011,2010s,United Kingdom,HumanObservation,51.11335,1.314937,70.7,Alive,R,SACFOR,Littoral/Sublittoral,Accepted,NA,NA,NA,Seasearch Marine Surveys in England,NA,NA,Seasearch,NA,Seasearch,NA,CC-BY,NBNAtlas
16,10,2011,2010s,United Kingdom,Observation,51.11393,1.313216,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by SeaSearch,e69be30f-84e8-4c21-a7ce-9fb4fb14ce6a,83b8ff5b-0219-4a4d-a3fc-8bfcc9b57fbd,NA,NA,NA,NA,NA,OBIS
16,10,2011,2010s,United Kingdom,Unknown,51.1139313,1.313216,Unknown,Alive,R,SACFOR,Unknown,Unconfirmed,NA,NA,NA,2011 Kent Seasearch Sublittoral Survey,NA,NA,NA,NA,Kent Wildlife Trust,NA,NA,MarineRecorder
3,9,2011,2010s,United Kingdom,Unknown,51.1475018,1.384167,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
29,10,2011,2010s,United Kingdom,Unknown,51.1991678,-4.178336,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
29,9,2011,2010s,United Kingdom,Unknown,51.1991678,-4.178336,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
1,7,2011,2010s,United Kingdom,Unknown,51.1991678,-4.178336,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
4,9,2011,2010s,United Kingdom,Unknown,51.3463012,0.9738964,Unknown,Alive,Unknown,NA,Unknown,Accepted,NA,NA,NA,2011 - PMNHS - Kent,NA,NA,NA,NA,,NA,NA,MarineRecorder
4,9,2011,2010s,United Kingdom,MaterialSample,51.34630188,0.973896481,70.1,Alive,Unknown,NA,Unknown,Accepted,NA,NA,NA,Porcupine Marine Natural History Society dataset,dassh.ac.uk:DASSHDT00000459,NA,PNHS,5319: Porcupine Marine Natural History Society,Porcupine Natural History Society,NA,CC-BY,NBNAtlas
4,9,2011,2010s,United Kingdom,Material_sample,51.346302,0.973896,70.1,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,686c1b9b-5f29-4e1f-8c28-f9779d264579,f0a23325-1a1d-4b4c-a192-63765963d0a4,PNHS,NA,Porcupine Natural History Society,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
4,9,2011,2010s,United Kingdom,Observation,51.34682,0.976471,100,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e3004062-f320-4d91-8192-3ec889e468dc,4d905053-ca42-4fac-bcc4-36f1d08f3127,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
4,9,2011,2010s,United Kingdom,HumanObservation,51.34682,0.9764708,100,Unknown,Unknown,NA,Unknown,Accepted,NA,NA,NA,Kent Wildlife Trust Shoresearch Intertidal Survey 2004 onwards,NA,NA,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,CC-BY-NC,NBNAtlas
4,9,2011,2010s,United Kingdom,Unknown,51.3473761,0.9747776,Unknown,Alive,O,SACFOR,Unknown,Accepted,NA,NA,NA,2011 Kent WT Shoresearch Intertidal Survey,NA,NA,NA,NA,Kent Wildlife Trust,NA,NA,MarineRecorder
4,9,2011,2010s,United Kingdom,Observation,51.34738,0.9747776,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,bec3ff07-d3a4-4d8e-9d85-b3e371b49476,NA,NA,NA,NA,NA,OBIS
4,9,2011,2010s,United Kingdom,Observation,51.34782,0.977218,100,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e3004062-f320-4d91-8192-3ec889e468dc,4d905053-ca42-4fac-bcc4-36f1d08f3127,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
4,9,2011,2010s,United Kingdom,HumanObservation,51.34782,0.9772178,100,Unknown,O,SACFOR,Unknown,Accepted,NA,NA,NA,Kent Wildlife Trust Shoresearch Intertidal Survey 2004 onwards,NA,NA,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,CC-BY-NC,NBNAtlas
4,9,2011,2010s,United Kingdom,Observation,51.34837,0.9755244,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,e15194c9-5aad-48fd-a461-0e973106312c,NA,NA,NA,NA,NA,OBIS
4,7,2011,2010s,United Kingdom,Observation,51.35457,0.9989955,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,14731cfc-c8ea-4db6-b887-6605349d9048,NA,NA,NA,NA,NA,OBIS
4,7,2011,2010s,United Kingdom,Unknown,51.3550667,0.9947188,Unknown,Alive,Unknown,NA,Unknown,Accepted,NA,SHELL,NA,2011 Kent WT Shoresearch Intertidal Survey,NA,NA,NA,NA,Kent Wildlife Trust,NA,NA,MarineRecorder
15,10,2011,2010s,United Kingdom,Observation,51.35524,0.989925,100,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e3004062-f320-4d91-8192-3ec889e468dc,4d905053-ca42-4fac-bcc4-36f1d08f3127,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
15,10,2011,2010s,United Kingdom,HumanObservation,51.35524,0.9899248,100,Unknown,F,SACFOR,Unknown,Accepted,NA,NA,NA,Kent Wildlife Trust Shoresearch Intertidal Survey 2004 onwards,NA,NA,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,CC-BY-NC,NBNAtlas
15,10,2011,2010s,United Kingdom,Unknown,51.3557855,0.9882295,Unknown,Alive,F,SACFOR,Unknown,Accepted,NA,NA,NA,2011 Kent WT Shoresearch Intertidal Survey,NA,NA,NA,NA,Kent Wildlife Trust,NA,NA,MarineRecorder
15,10,2011,2010s,United Kingdom,Observation,51.35579,0.9882295,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,2c4572bb-c09b-43f0-a1cd-4037d8cc3435,NA,NA,NA,NA,NA,OBIS
4,7,2011,2010s,United Kingdom,Observation,51.35615,1.001334,100,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e3004062-f320-4d91-8192-3ec889e468dc,4d905053-ca42-4fac-bcc4-36f1d08f3127,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
4,7,2011,2010s,United Kingdom,HumanObservation,51.35615,1.001334,100,Unknown,Unknown,NA,Unknown,Accepted,NA,NA,NA,Kent Wildlife Trust Shoresearch Intertidal Survey 2004 onwards,NA,NA,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,CC-BY-NC,NBNAtlas
4,7,2011,2010s,United Kingdom,Observation,51.3567,0.9996376,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,091454b8-a478-497d-bdca-870a4260a598,NA,NA,NA,NA,NA,OBIS
14,5,2011,2010s,United Kingdom,Observation,51.37746,0.48164,100,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e3004062-f320-4d91-8192-3ec889e468dc,4d905053-ca42-4fac-bcc4-36f1d08f3127,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
14,5,2011,2010s,United Kingdom,HumanObservation,51.37746,0.4816399,100,Unknown,Unknown,NA,Unknown,Accepted,NA,NA,NA,Kent Wildlife Trust Shoresearch Intertidal Survey 2004 onwards,NA,NA,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,CC-BY-NC,NBNAtlas
24,10,2011,2010s,United Kingdom,Observation,51.37781,1.192707,100,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e3004062-f320-4d91-8192-3ec889e468dc,4d905053-ca42-4fac-bcc4-36f1d08f3127,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
24,10,2011,2010s,United Kingdom,HumanObservation,51.37781,1.192707,100,Unknown,Unknown,NA,Unknown,Accepted,NA,NA,NA,Kent Wildlife Trust Shoresearch Intertidal Survey 2004 onwards,NA,NA,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,CC-BY-NC,NBNAtlas
14,5,2011,2010s,United Kingdom,Observation,51.378,0.4799988,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,c7bab1f7-6da5-4a61-9093-ea1f0a331ef2,NA,NA,NA,NA,NA,OBIS
14,5,2011,2010s,United Kingdom,Unknown,51.3780001,0.4799988,Unknown,Alive,Unknown,NA,Unknown,Accepted,NA,NA,NA,2011 Kent WT Shoresearch Intertidal Survey,NA,NA,NA,NA,Kent Wildlife Trust,NA,NA,MarineRecorder
24,10,2011,2010s,United Kingdom,Observation,51.37836,1.190985,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,62999eca-039d-4faa-890b-7a6c4250ac1a,NA,NA,NA,NA,NA,OBIS
24,10,2011,2010s,United Kingdom,Unknown,51.3783629,1.190985,Unknown,Alive,Unknown,NA,Unknown,Accepted,NA,NA,NA,2011 Kent WT Shoresearch Intertidal Survey,NA,NA,NA,NA,Kent Wildlife Trust,NA,NA,MarineRecorder
16,5,2011,2010s,United Kingdom,Observation,51.37841,1.193518,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,58afc3aa-9176-489b-a593-0e10369b4c1c,NA,NA,NA,NA,NA,OBIS
16,5,2011,2010s,United Kingdom,Unknown,51.378411,1.193518,Unknown,Alive,Unknown,NA,Unknown,Accepted,NA,DRIFT,NA,2011 Kent WT Shoresearch Intertidal Survey,NA,NA,NA,NA,Kent Wildlife Trust,NA,NA,MarineRecorder
21,4,2011,2010s,United Kingdom,Observation,51.3821,1.319062,100,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e3004062-f320-4d91-8192-3ec889e468dc,4d905053-ca42-4fac-bcc4-36f1d08f3127,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
21,4,2011,2010s,United Kingdom,HumanObservation,51.3821,1.319062,100,Unknown,F,SACFOR,Unknown,Accepted,NA,NA,NA,Kent Wildlife Trust Shoresearch Intertidal Survey 2004 onwards,NA,NA,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,CC-BY-NC,NBNAtlas
21,4,2011,2010s,United Kingdom,Unknown,51.3826497,1.317367,Unknown,Alive,F,SACFOR,Unknown,Accepted,NA,NA,NA,2011 Kent WT Shoresearch Intertidal Survey,NA,NA,NA,NA,Kent Wildlife Trust,NA,NA,MarineRecorder
21,4,2011,2010s,United Kingdom,Observation,51.38265,1.317324,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,36a646c4-17ac-487f-97a8-8e75a6c97aac,NA,NA,NA,NA,NA,OBIS
17,11,2011,2010s,United Kingdom,Observation,51.38774,1.372584,100,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e3004062-f320-4d91-8192-3ec889e468dc,4d905053-ca42-4fac-bcc4-36f1d08f3127,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
19,11,2011,2010s,United Kingdom,Observation,51.38774,1.372584,100,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e3004062-f320-4d91-8192-3ec889e468dc,4d905053-ca42-4fac-bcc4-36f1d08f3127,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
19,11,2011,2010s,United Kingdom,HumanObservation,51.38774,1.372584,100,Unknown,O,SACFOR,Unknown,Accepted,NA,NA,NA,Kent Wildlife Trust Shoresearch Intertidal Survey 2004 onwards,NA,NA,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,CC-BY-NC,NBNAtlas
17,11,2011,2010s,United Kingdom,HumanObservation,51.38774,1.372584,100,Unknown,Unknown,NA,Unknown,Accepted,NA,NA,NA,Kent Wildlife Trust Shoresearch Intertidal Survey 2004 onwards,NA,NA,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,CC-BY-NC,NBNAtlas
19,11,2011,2010s,United Kingdom,Observation,51.3883,1.370839,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,9c624ce5-dc31-4b98-81d1-b161da0a9073,NA,NA,NA,NA,NA,OBIS
17,11,2011,2010s,United Kingdom,Observation,51.3883,1.370839,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,4fe18281-ee55-4a84-85c7-f3cee45a7f39,NA,NA,NA,NA,NA,OBIS
19,11,2011,2010s,United Kingdom,Unknown,51.3883005,1.370839,Unknown,Alive,O,SACFOR,Unknown,Accepted,NA,NA,NA,2011 Kent WT Shoresearch Intertidal Survey,NA,NA,NA,NA,Kent Wildlife Trust,NA,NA,MarineRecorder
17,11,2011,2010s,United Kingdom,Unknown,51.3883005,1.370839,Unknown,Alive,Unknown,NA,Unknown,Accepted,NA,NA,NA,2011 Kent WT Shoresearch Intertidal Survey,NA,NA,NA,NA,Kent Wildlife Trust,NA,NA,MarineRecorder
29,9,2011,2010s,United Kingdom,Observation,51.39258,1.405661,100,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e3004062-f320-4d91-8192-3ec889e468dc,4d905053-ca42-4fac-bcc4-36f1d08f3127,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
29,9,2011,2010s,United Kingdom,HumanObservation,51.39258,1.405661,100,Unknown,F,SACFOR,Unknown,Accepted,NA,NA,NA,Kent Wildlife Trust Shoresearch Intertidal Survey 2004 onwards,NA,NA,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,CC-BY-NC,NBNAtlas
29,9,2011,2010s,United Kingdom,Unknown,51.393137,1.403912,Unknown,Alive,F,SACFOR,Unknown,Accepted,NA,NA,NA,2011 Kent WT Shoresearch Intertidal Survey,NA,NA,NA,NA,Kent Wildlife Trust,NA,NA,MarineRecorder
29,9,2011,2010s,United Kingdom,Observation,51.39314,1.403912,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,278eb7b5-b954-46fe-a82e-49c3d965e2ff,NA,NA,NA,NA,NA,OBIS
14,5,2011,2010s,United Kingdom,Unknown,51.3934978,0.5245032,Unknown,Alive,Unknown,NA,Unknown,Accepted,NA,NA,NA,2011 Kent WT Shoresearch Intertidal Survey,NA,NA,NA,NA,Kent Wildlife Trust,NA,NA,MarineRecorder
14,5,2011,2010s,United Kingdom,Observation,51.394,0.5250053,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,3db02018-cd9d-4789-93d7-e59335782d2d,NA,NA,NA,NA,NA,OBIS
16,7,2011,2010s,United Kingdom,Observation,51.39485,1.427026,100,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e3004062-f320-4d91-8192-3ec889e468dc,4d905053-ca42-4fac-bcc4-36f1d08f3127,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
16,7,2011,2010s,United Kingdom,HumanObservation,51.39485,1.427026,100,Unknown,F,SACFOR,Unknown,Accepted,NA,NA,NA,Kent Wildlife Trust Shoresearch Intertidal Survey 2004 onwards,NA,NA,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,CC-BY-NC,NBNAtlas
16,7,2011,2010s,United Kingdom,Unknown,51.3954064,1.425274,Unknown,Alive,F,SACFOR,Unknown,Accepted,NA,NA,NA,2011 Kent WT Shoresearch Intertidal Survey,NA,NA,NA,NA,Kent Wildlife Trust,NA,NA,MarineRecorder
16,7,2011,2010s,United Kingdom,Observation,51.39541,1.425274,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,6d8de4aa-3587-48f2-a892-5ffa52a3bd50,NA,NA,NA,NA,NA,OBIS
1,11,2011,2010s,United Kingdom,Observation,51.398657,0.525075,70.7,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,d03f444a-7192-4fa0-bf7a-63714585c611,392ef839-10ae-4f22-a1ee-a45e535162b4,Environment Agency (Biodiversity staff),NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
1,11,2011,2010s,United Kingdom,HumanObservation,51.398657,0.525075,70.7,Unknown,Unknown,NA,Unknown,Accepted,NA,NA,NA,NA,GA001551,NA,Environment Agency (Biodiversity staff),NA,NA,NA,OGL,NBNAtlas
1,11,2011,2010s,United Kingdom,Observation,51.39866,0.52507,100,Unknown,Unknown,NA,NA,Unconfirmed,NA,NA,NA,NA,b56e76a0-2adb-4168-8d46-156a4fe7f10e,392ef839-10ae-4f22-a1ee-a45e535162b4,Environment Agency (Biodiversity staff),NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
6,6,2011,2010s,United Kingdom,Observation,51.46003,0.719989,100,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e3004062-f320-4d91-8192-3ec889e468dc,4d905053-ca42-4fac-bcc4-36f1d08f3127,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
6,6,2011,2010s,United Kingdom,HumanObservation,51.46003,0.7199887,100,Unknown,O,SACFOR,Unknown,Accepted,NA,NA,NA,Kent Wildlife Trust Shoresearch Intertidal Survey 2004 onwards,NA,NA,Kent Wildlife Trust,NA,Kent Wildlife Trust,NA,CC-BY-NC,NBNAtlas
6,6,2011,2010s,United Kingdom,Unknown,51.4605661,0.7183174,Unknown,Alive,O,SACFOR,Unknown,Accepted,NA,NA,NA,2011 Kent WT Shoresearch Intertidal Survey,NA,NA,NA,NA,Kent Wildlife Trust,NA,NA,MarineRecorder
6,6,2011,2010s,United Kingdom,Observation,51.46057,0.7183174,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by Kent Wildlife Trust,ebdeede8-dd93-4e2f-979e-e097bd516dcb,843807c8-4d9d-439f-8297-b1725e4f6996,NA,NA,NA,NA,NA,OBIS
2,11,2011,2010s,United Kingdom,Observation,51.508945,0.08441,70.7,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,d03f444a-7192-4fa0-bf7a-63714585c611,392ef839-10ae-4f22-a1ee-a45e535162b4,Environment Agency (Biodiversity staff),NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
2,11,2011,2010s,United Kingdom,HumanObservation,51.508945,0.08441,70.7,Unknown,Unknown,NA,Unknown,Accepted,NA,NA,NA,NA,GA001551,NA,Environment Agency (Biodiversity staff),NA,NA,NA,OGL,NBNAtlas
2,11,2011,2010s,United Kingdom,Observation,51.50895,0.08441,100,Unknown,Unknown,NA,NA,Unconfirmed,NA,NA,NA,NA,b56e76a0-2adb-4168-8d46-156a4fe7f10e,392ef839-10ae-4f22-a1ee-a45e535162b4,Environment Agency (Biodiversity staff),NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
24,9,2011,2010s,United Kingdom,HumanObservation,51.53266867,0.626834683,100,Unknown,Unknown,NA,Unknown,Accepted,NA,NA,NA,Conchological Society of Great Britain & Ireland: marine mollusc records,NA,NA,Conchological Society of Great Britain & Ireland,NA,Conchological Society of Great Britain & Ireland,NA,CC-BY-NC,NBNAtlas
24,9,2011,2010s,United Kingdom,Observation,51.532669,0.626835,100,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e45ea07f-d054-4129-9552-f0c9e6af4019,dccfcdcf-d272-45c8-85cb-e3dbf18b8a34,Conchological Society of Great Britain & Ireland,NA,Conchological Society of Great Britain & Ireland,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
24,9,2011,2010s,United Kingdom,Observation,51.533914,0.651421,1000,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e45ea07f-d054-4129-9552-f0c9e6af4019,dccfcdcf-d272-45c8-85cb-e3dbf18b8a34,Conchological Society of Great Britain & Ireland,NA,Conchological Society of Great Britain & Ireland,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
24,9,2011,2010s,United Kingdom,HumanObservation,51.53391403,0.65142093,1000,Unknown,Unknown,NA,Unknown,Accepted,NA,NA,NA,Conchological Society of Great Britain & Ireland: marine mollusc records,NA,NA,Conchological Society of Great Britain & Ireland,NA,Conchological Society of Great Britain & Ireland,NA,CC-BY-NC,NBNAtlas
2,7,2011,2010s,United Kingdom,Unknown,51.5381964,-4.203805,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
29,8,2011,2010s,United Kingdom,Unknown,51.5500028,-4.146662,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
16,8,2011,2010s,United Kingdom,Unknown,51.5666635,-3.976385,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
17,6,2011,2010s,United Kingdom,Unknown,51.5666635,-3.976385,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
1,8,2011,2010s,United Kingdom,HumanObservation,51.77403,0.8938774,70.7,Alive,R,SACFOR,Sublittoral,Accepted,NA,NA,NA,Seasearch Marine Surveys in England,NA,NA,Seasearch,NA,Seasearch,NA,CC-BY,NBNAtlas
